codigo;fechareg;origen;documento;valor;estado;tipo_mov
1611;2019-01-01;7;0;13920;S;101
1612;2019-01-01;7;0;13920;S;101
1613;2019-01-01;7;0;13920;S;101
1614;2019-01-01;7;0;13920;S;101
1615;2019-01-01;7;0;13920;S;101
1616;2019-01-01;7;0;13920;S;101
1617;2019-01-01;7;0;13920;S;101
1618;2019-01-01;7;0;13920;S;101
1619;2019-01-01;7;0;13920;S;101
1620;2019-01-01;7;0;13920;S;101
1621;2019-01-01;7;0;13920;S;101
422;2019-01-01;7;0;435000;S;101
437;2019-01-01;7;0;226100;S;101
438;2019-01-01;7;0;226100;S;101
411;2019-01-01;7;0;587066;S;101
412;2019-01-01;7;0;587066;S;101
413;2019-01-01;7;0;587066;S;101
414;2019-01-01;7;0;587066;S;101
415;2019-01-01;7;0;587066;S;101
416;2019-01-01;7;0;587066;S;101
417;2019-01-01;7;0;587066;S;101
418;2019-01-01;7;0;587066;S;101
419;2019-01-01;7;0;587066;S;101
420;2019-01-01;7;0;587066;S;101
421;2019-01-01;7;0;587066;S;101
632;2019-01-01;7;0;631715;S;101
431;2019-01-01;7;0;223100;S;101
432;2019-01-01;7;0;226100;S;101
382;2019-01-01;7;0;400200;S;101
1401;2019-01-01;7;0;380649;S;101
1402;2019-01-01;7;0;380649;S;101
1403;2019-01-01;7;0;100000;S;101
1669;2019-01-01;7;0;1059022;S;101
378;2019-01-01;7;0;400200;S;101
379;2019-01-01;7;0;400200;S;101
617;2019-01-01;7;0;226314;S;101
383;2019-01-01;7;0;700000;S;101
16;2019-01-01;7;0;319000;S;101
267;2019-01-01;7;0;198000;S;101
71;2019-01-01;7;0;80000;S;101
343;2019-01-01;7;0;127963;S;101
346;2019-01-01;7;0;127963;S;101
345;2019-01-01;7;0;127963;S;101
342;2019-01-01;7;0;127963;S;101
344;2019-01-01;7;0;127963;S;101
2311;2019-01-01;7;0;1484800;S;101
2129;2019-01-01;7;0;2175614;S;101
2126;2019-01-01;7;0;8642000;S;101
2312;2019-01-01;7;0;2396792;S;101
2313;2019-01-01;7;0;89320;S;101
2314;2019-01-01;7;0;89320;S;101
1950;2019-01-01;7;0;3725498;S;101
2156;2019-01-01;7;0;496916;S;101
2157;2019-01-01;7;0;496916;S;101
2158;2019-01-01;7;0;496916;S;101
2159;2019-01-01;7;0;496916;S;101
21;2019-01-01;7;0;1015003;S;101
2599;2019-01-01;7;0;250000;S;101
2600;2019-01-01;7;0;250000;S;101
2601;2019-01-01;7;0;250000;S;101
2377;2019-01-01;7;0;1155490;S;101
2551;2019-01-01;7;0;92498;S;101
2191;2019-01-01;7;0;100000;S;101
2192;2019-01-01;7;0;100000;S;101
2193;2019-01-01;7;0;100000;S;101
2194;2019-01-01;7;0;100000;S;101
2195;2019-01-01;7;0;100000;S;101
2198;2019-01-01;7;0;29000;S;101
2199;2019-01-01;7;0;29000;S;101
2200;2019-01-01;7;0;29000;S;101
2201;2019-01-01;7;0;29000;S;101
2202;2019-01-01;7;0;29000;S;101
2203;2019-01-01;7;0;29000;S;101
2204;2019-01-01;7;0;29000;S;101
2205;2019-01-01;7;0;29000;S;101
2206;2019-01-01;7;0;29000;S;101
2209;2019-01-01;7;0;29000;S;101
2210;2019-01-01;7;0;29000;S;101
2211;2019-01-01;7;0;29000;S;101
2212;2019-01-01;7;0;29000;S;101
2213;2019-01-01;7;0;29000;S;101
2214;2019-01-01;7;0;29000;S;101
2215;2019-01-01;7;0;29000;S;101
2216;2019-01-01;7;0;29000;S;101
2217;2019-01-01;7;0;29000;S;101
2218;2019-01-01;7;0;29000;S;101
2219;2019-01-01;7;0;29000;S;101
2220;2019-01-01;7;0;4559376;S;101
2221;2019-01-01;7;0;29000;S;101
2222;2019-01-01;7;0;29000;S;101
2223;2019-01-01;7;0;29000;S;101
2225;2019-01-01;7;0;29000;S;101
2226;2019-01-01;7;0;29000;S;101
2227;2019-01-01;7;0;29000;S;101
2228;2019-01-01;7;0;29000;S;101
2229;2019-01-01;7;0;29000;S;101
2230;2019-01-01;7;0;29000;S;101
2231;2019-01-01;7;0;29000;S;101
2232;2019-01-01;7;0;29000;S;101
2233;2019-01-01;7;0;29000;S;101
2235;2019-01-01;7;0;29000;S;101
2236;2019-01-01;7;0;29000;S;101
2237;2019-01-01;7;0;29000;S;101
2238;2019-01-01;7;0;230000;S;101
2239;2019-01-01;7;0;100000;S;101
2208;2019-01-01;7;0;29000;S;101
2224;2019-01-01;7;0;29000;S;101
2234;2019-01-01;7;0;29000;S;101
2196;2019-01-01;7;0;100000;S;101
2207;2019-01-01;7;0;29000;S;101
2197;2019-01-01;7;0;29000;S;101
2553;2019-01-01;7;0;2105400;S;101
2002;2019-01-01;7;0;255200;S;101
2003;2019-01-01;7;0;255200;S;101
2004;2019-01-01;7;0;255200;S;101
2005;2019-01-01;7;0;255200;S;101
2006;2019-01-01;7;0;255200;S;101
2008;2019-01-01;7;0;255200;S;101
2001;2019-01-01;7;0;255200;S;101
2007;2019-01-01;7;0;255200;S;101
171;2019-01-01;7;0;1020047;S;101
170;2019-01-01;7;0;1020047;S;101
173;2019-01-01;7;0;1392000;S;101
266;2019-01-01;7;0;900000;S;101
172;2019-01-01;7;0;2990000;S;101
264;2019-01-01;7;0;6500000;S;101
265;2019-01-01;7;0;124504;S;101
2732;2019-01-01;7;0;300000;S;101
2756;2019-01-01;7;0;8180000;S;101
2375;2019-01-01;7;0;1825460;S;101
2718;2019-01-01;7;0;12425000;S;101
2719;2019-01-01;7;0;12425000;S;101
2598;2019-01-01;7;0;5284499;S;101
2753;2019-01-01;7;0;8180000;S;101
2693;2019-01-01;7;0;7800;S;101
2725;2019-01-01;7;0;300000;S;101
2;2019-01-01;7;0;3259000;S;101
2730;2019-01-01;7;0;300000;S;101
2372;2019-01-01;7;0;3988880;S;101
2373;2019-01-01;7;0;3988880;S;101
2534;2019-01-01;7;0;700300;S;101
2531;2019-01-01;7;0;1043699;S;101
2532;2019-01-01;7;0;1043699;S;101
2533;2019-01-01;7;0;1043699;S;101
2713;2019-01-01;7;0;1498000;S;101
2714;2019-01-01;7;0;1498000;S;101
2370;2019-01-01;7;0;3064250;S;101
2371;2019-01-01;7;0;3064250;S;101
2503;2019-01-01;7;0;1750000;S;101
2546;2019-01-01;7;0;3500000;S;101
2715;2019-01-01;7;0;11986000;S;101
307;2019-01-01;7;0;3132000;S;101
312;2019-01-01;7;0;18050000;S;101
2759;2019-01-01;7;0;9240000;S;101
166;2019-01-01;7;0;1899999;S;101
168;2019-01-01;7;0;3012348;S;101
167;2019-01-01;7;0;1072610;S;101
165;2019-01-01;7;0;6781122;S;101
169;2019-01-01;7;0;3012348;S;101
164;2019-01-01;7;0;2259680;S;101
255;2019-01-01;7;0;2114153;S;101
2775;2019-01-01;7;0;1500000;S;101
2848;2019-01-01;7;0;715364;S;101
2849;2019-01-01;7;0;600000;S;101
1941;2019-01-01;7;0;330506;S;101
1942;2019-01-01;7;0;330506;S;101
1943;2019-01-01;7;0;248120;S;101
1944;2019-01-01;7;0;248120;S;101
2720;2019-01-01;7;0;576000;S;101
